,WQ,nvar,var,random_state,r2,rmse,mae,smape,r2_test,rmse_test,mae_test,smape_test
1,Tur,6,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2']",1,0.8988044857978821,2.9093549004358907,1.7886902441412718,0.5191657630843549,5.435009956359863,7.078713895859209,3.6132983151128744,0.6739817255481808
2,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4']",1,0.43943315744400024,3.594119813141129,2.5658225733008093,0.625289642433946,0.7439616322517395,4.256137258703815,2.9857435113292627,0.6427965463924772
3,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3']",1,0.5520066022872925,3.8072815740960095,2.667427856235181,0.6337299286444318,0.8479769229888916,4.540746264078971,2.7539639650765113,0.46104386035549866
4,Tur,6,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3']",1,0.5665234327316284,3.9864066039916564,2.775156443321099,0.6168361227898811,0.24781768023967743,2.391903222173729,1.741406503774352,0.37180707383574446
0,Tur,7,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6']",1,0.6426061391830444,1.5622337570760592,1.261196281142154,0.5390404763646501,5.138164520263672,4.000728198950677,2.099413611525196,0.45148256015044347
1,Tur,7,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2']",1,0.9145629405975342,2.9277103805162543,1.7832018678471193,0.5174187830506549,5.384233474731445,7.058754489722868,3.60114736476187,0.6720007043738073
2,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2']",1,0.4808468222618103,3.736705280092798,2.5915433942934887,0.6257251412203557,0.7353817820549011,4.21499830581432,2.9612674696970793,0.6396347593093422
3,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2']",1,0.5676208734512329,3.8534393580125674,2.727130176253238,0.6398914031125766,0.8144915699958801,4.458130739017623,2.748816645347466,0.4615658262173288
4,Tur,7,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2']",1,0.5716180205345154,4.000607668740921,2.761153514021534,0.6134329711651154,0.23946987092494965,2.362713744626005,1.721274681414588,0.36892333464189986
0,Tur,8,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A']",1,0.6522019505500793,1.5798409825611381,1.2857466293593585,0.5451862521780424,5.045569896697998,3.969645237126168,2.0646736969382076,0.44211960996468025
1,Tur,8,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2']",1,0.9403808116912842,2.961320448554304,1.7960622763229628,0.5199891541654195,5.812471389770508,7.314425161732043,3.6911975585808197,0.6823676764870729
2,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3']",1,0.4779976010322571,3.720215263620452,2.583834641666736,0.6252368241356954,0.667341947555542,4.002745588246505,2.830941400689593,0.629506015385262
3,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2']",1,0.5621725916862488,3.8314881930560625,2.6996658486835026,0.6373336330060391,0.8333823680877686,4.50502228753362,2.7702932697231484,0.4647352282550529
4,Tur,8,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2']",1,0.5723920464515686,3.9988978670684747,2.7232525589506507,0.6077925938485138,0.23554959893226624,2.3519344343210937,1.6878551127546926,0.3632754289701912
0,Tur,9,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6']",1,0.7357295155525208,1.6355696815462353,1.3607903197660285,0.5654398909447648,5.094163417816162,3.9981835397320964,2.0776231127270197,0.4465646036346222
1,Tur,9,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1']",1,0.9352544546127319,2.9483444314513187,1.7781467756982576,0.515784135675451,5.19740629196167,6.93307877333483,3.557807320255345,0.6676834884962946
2,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2']",1,0.4462946355342865,3.6061576856515063,2.5674204427643685,0.6249038775696086,0.6588183045387268,4.102017936821431,2.9131776971332095,0.6378001895518194
3,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3']",1,0.5884988307952881,3.908146749605846,2.724638420040325,0.6377976482143513,0.8300236463546753,4.461694735196771,2.7518912590156166,0.46548975654096647
4,Tur,9,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3']",1,0.5525827407836914,3.935290121917966,2.753524572081485,0.6143785097943033,0.1891048550605774,2.081707657191313,1.6066902112152617,0.3620854334827789
0,Tur,10,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A']",1,0.6973954439163208,1.6175418376719335,1.3303468696141647,0.5559869725799768,5.021512508392334,3.9667171032338095,2.0603627722142104,0.44115616786684453
1,Tur,10,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3']",1,0.8816287517547607,2.904380526244161,1.770306345567865,0.5146721261663055,5.071485996246338,6.840879218335477,3.5132545414617513,0.6615892964506007
2,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3']",1,0.4954756796360016,3.7821598213768133,2.5791872978210453,0.6235954740187309,0.63590008020401,3.9845602978728136,2.8249738968024816,0.6308309659541688
3,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3']",1,0.5895446538925171,3.9087953572822407,2.675355326119116,0.6310822709901744,0.840957760810852,4.500104964526807,2.7065669819460076,0.4564363829863653
4,Tur,10,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3']",1,0.5656980276107788,3.9858765383824566,2.7500603132732846,0.6126843213363097,0.22220654785633087,2.229388667254764,1.6599933882891122,0.36406944585685025
0,Tur,11,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A', 'Image_Year']",1,0.6320027112960815,1.5661203977899496,1.2915174702466545,0.5470501725541035,5.002845287322998,3.960540220549366,2.058150607448513,0.4407895811016566
1,Tur,11,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3', 'B3']",1,0.8907398581504822,2.9191311375256808,1.7779512094239058,0.5163238499081442,5.431790828704834,7.093159336367919,3.5921499607926712,0.6682077328246281
2,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3', 'B5']",1,0.554813802242279,4.013028756130456,2.584348821370615,0.6191034201541178,0.6368852257728577,3.8907890060045314,2.7772901518870206,0.6285935618398916
3,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5']",1,0.5866896510124207,3.9063207772738964,2.731734002242654,0.6394538427869183,0.8454846143722534,4.506213019240666,2.746796439865888,0.4617781504456345
4,Tur,11,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5']",1,0.5598790049552917,3.9707980670251684,2.743937828581212,0.6121397238918186,0.20748187601566315,2.161583720194319,1.6294023853237347,0.36160356215341466
0,Tur,12,"['LH_B2B3B4', 'NR_B3B7', 'NR_B2B7', 'NR_B3B6', 'NR_B1B7', 'NR_B3B8A', 'NR_B1B6', 'NR_B1B8A', 'NR_B2B6', 'NR_B2B8A', 'Image_Year', 'NR_B1B11']",1,0.6929718852043152,1.5941161113656528,1.3227267734074997,0.5549033343502333,5.014159202575684,3.9720915361680995,2.0569755917888575,0.44049363816047715
1,Tur,12,"['B3_3', 'B2_3', 'B1_3', 'LH_B4B5B6', 'LH_B5B6B7', 'B3_2', 'B2_2', 'B1_2', 'B1', 'NR_B11B3', 'B3', 'LH_B2B3B4']",1,0.8724892735481262,2.886219356959918,1.7883385747166005,0.5194068503472097,5.868805885314941,7.372841834125868,3.6717794951746026,0.6752164565676363
2,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'B3_3', 'LH_B2B3B4', 'B3_2', 'B4_3', 'B4_2', 'B3', 'B5', 'B4']",1,0.5441753268241882,3.9822780621108036,2.615041496794103,0.6233241246846394,0.7039070725440979,3.9124887995500375,2.7959057371495133,0.6349945804114471
3,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5', 'B4']",1,0.5654402375221252,3.854878228347454,2.680015555478759,0.6342058617546376,0.8320519328117371,4.492691486568982,2.7291991928876453,0.4592174727440295
4,Tur,12,"['LH_B4B5B6', 'LH_B5B6B7', 'B5_3', 'B5_2', 'LH_B2B3B4', 'B3_3', 'B3_2', 'B4_2', 'B4_3', 'B3', 'B5', 'B4']",1,0.5418354272842407,3.921721161415106,2.7059441217325504,0.6085604327554223,0.15679627656936646,1.8882441134162715,1.4557262097374868,0.3432064916138726
