,Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L,Image_date,Date_compare,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,n
4241,Tolo Harbour and Channel,TM4,2018-11-05,1,Surface Water,1.7,0.01,17.0,82,5.7,4,25.0,0.0,0.0,0.01,7.9,4.4,31.2,3.0,0.46,2.8,24.6,0.02,0.47,0.47,0.03,1.1,0.0,2.3,2018-11-06,1 days,0.011829782601047846,0.014126073299307691,0.013738054193435614,0.0031275582963994075,0.0018629372362930368,0.001133838316466684,0.0016607689942878447,-0.00014317089257012575,0.0005420066880723744,-0.0013265496018817875,-3.9840660900387915e-05,73
182,Deep Bay,DM3,2018-11-07,1,Surface Water,0.6,0.13,0.9,87,6.1,1,2.0,0.83,0.07,0.08,7.7,1.7,27.5,2.0,3.0,11.0,25.5,1.03,0.28,1.18,0.1,3.9,0.0,2.2,2018-11-06,1 days,0.03518633319144426,0.052398817569917266,0.06468456345288637,0.023990568280691554,0.013635071114829131,0.0026824879785731833,0.0032960432529255948,0.0002900494693901478,0.0007108554839127817,-0.0018449111991812287,0.00026450937504943515,73
4309,Tolo Harbour and Channel,TM5,2018-11-05,1,Surface Water,1.1,0.01,5.8,79,5.5,1,7.0,0.0,0.0,0.01,7.9,2.5,31.4,3.0,0.08,3.1,24.3,0.01,0.35,0.35,0.02,1.3,0.0,1.6,2018-11-06,1 days,0.014957344555052734,0.01863668027476495,0.023025482479787994,0.0038595260655100543,0.0014754709286605623,0.0009550120926953405,0.0016657015402083385,-0.0004663143690197466,0.0006213505195452912,-0.0021808721357701563,-9.578022260042187e-05,73
4377,Tolo Harbour and Channel,TM6,2018-11-05,1,Surface Water,1.2,0.01,5.9,80,5.5,1,1.0,0.0,0.0,0.01,7.9,2.3,31.6,3.0,0.25,1.7,24.5,0.01,0.3,0.3,0.02,0.7,0.0,1.1,2018-11-06,1 days,0.013241864842261699,0.014634974037626224,0.014482919154975567,0.0027965372523889734,0.0015397746923187146,0.0007732429567635305,0.0013880118156997818,-0.000160785061966259,0.0008088127273511914,-0.001339513148387319,0.0015835959834354818,73
254,Deep Bay,DM4,2018-11-07,1,Surface Water,0.6,0.07,0.9,80,5.6,2,5.0,0.51,0.05,0.05,7.8,1.7,28.7,2.0,2.0,14.0,25.6,0.64,0.2,0.76,0.07,5.0,0.0,2.9,2018-11-06,1 days,0.03699795926798366,0.05077095642014003,0.05999052303268482,0.019423431338280478,0.011458666362636925,0.002026663558133138,0.0041902183552298385,0.0006699960617436532,0.0018838495743788808,-0.0012819398010141272,0.0001570159089370911,73
114,Deep Bay,DM2,2018-11-07,1,Surface Water,0.9,0.36,2.8,71,5.1,18,67.0,1.5,0.12,0.15,7.5,2.0,22.3,1.0,5.5,26.0,25.9,1.98,0.57,2.19,0.19,12.2,0.01,4.8,2018-11-06,1 days,0.040504469404629914,0.059635832536542685,0.07903117431602148,0.04504893917866034,0.030807108884107093,0.007867920169843619,0.008682398637697972,0.004496523667888304,0.002991810063786925,-0.0025045965354085005,-0.0003468899596860239,73
2110,North Western,NM8,2018-11-08,1,Surface Water,0.7,0.02,6.8,92,6.4,1,4.0,0.18,0.03,0.01,8.0,2.8,30.6,2.0,0.8,26.0,25.0,0.23,0.18,0.39,0.03,7.0,0.0,5.6,2018-11-06,2 days,0.04712329978126805,0.06456394774137972,0.07434399563965902,0.028011831412228055,0.017959504534079053,0.00457831690374797,0.005805640664199319,0.002507293132635959,0.0023803862250459606,0.0006811646173476311,0.002158449203848805,73
1902,North Western,NM3,2018-11-08,1,Surface Water,0.8,0.03,4.9,92,6.3,130,290.0,0.14,0.02,0.01,8.0,2.9,31.2,2.0,0.61,21.0,25.1,0.19,0.15,0.31,0.03,5.4,0.0,3.4,2018-11-06,2 days,0.033166266459621806,0.041965469928576325,0.05114101077324033,0.01862597929210546,0.013938576535187201,0.005934082258202108,0.00677333828939981,0.0033456250570385137,0.004748609172036605,0.0029775000411934524,0.004277387063648471,73
2042,North Western,NM6,2018-11-08,1,Surface Water,0.7,0.05,6.9,86,6.0,270,530.0,0.29,0.05,0.01,7.9,2.4,29.6,2.0,1.1,24.0,25.0,0.39,0.18,0.52,0.03,6.9,0.0,4.0,2018-11-06,2 days,0.03458278257459742,0.04645837000393718,0.05876779416844953,0.019297415059084888,0.012402490115194386,0.0032189234914022794,0.003412078146423067,0.0006519131235404829,0.0014244205834422707,-0.0004681008639830206,0.0016816670338013655,73
1834,North Western,NM2,2018-11-08,1,Surface Water,1.0,0.06,4.9,81,5.6,160,360.0,0.08,0.02,0.01,7.9,2.4,32.3,2.0,0.41,17.0,25.1,0.16,0.17,0.26,0.03,4.6,0.0,3.1,2018-11-06,2 days,0.03403427052238278,0.04352390142649074,0.046799665014794524,0.014160559742419504,0.009368947188542379,0.00389312268729099,0.004524817359745521,0.0010122754811424251,0.003618472785520893,0.0007068123877307395,0.0042736859448807086,73
1974,North Western,NM5,2018-11-08,1,Surface Water,0.9,0.06,6.5,90,6.3,300,610.0,0.29,0.04,0.01,7.9,4.9,29.6,2.0,1.1,19.0,25.1,0.39,0.2,0.53,0.04,6.6,0.0,3.5,2018-11-06,2 days,0.03797591298562143,0.04933934568508135,0.059802505911304656,0.02159454391792128,0.014858533120943877,0.0030129410642204513,0.003634004459411365,0.0012822436983684494,0.001091687750432172,-0.0017775332429056775,0.00010465206239562517,73
1766,North Western,NM1,2018-11-08,1,Surface Water,0.7,0.05,4.5,90,6.1,31,80.0,0.08,0.02,0.01,7.9,2.0,32.2,2.0,0.4,12.0,25.3,0.15,0.17,0.26,0.02,4.0,0.0,2.6,2018-11-06,2 days,0.03520284086639875,0.04726790605884186,0.05022359700354164,0.016403591578802428,0.011482611648220464,0.005567692468142341,0.005895988983210338,0.0026020787850385843,0.00456684651700044,0.002346062183889492,0.003818513372435969,73
5246,Victoria Harbour,VM8,2018-11-02,1,Surface Water,1.2,0.16,4.6,96,6.5,60,70.0,0.03,0.01,0.02,7.9,2.5,32.6,2.0,0.36,5.3,25.3,0.21,0.36,0.41,0.04,2.8,0.01,1.4,2018-11-06,4 days,0.04066301260095627,0.05172418881344131,0.05349306367337275,0.01783761457511503,0.010937801644448868,0.006028963242419938,0.005483106282016479,0.0032267102657427527,0.0028417545802616137,0.0019522333864448668,0.0035989633673979694,73
5108,Victoria Harbour,VM6,2018-11-02,1,Surface Water,1.1,0.07,5.0,59,4.0,710,1200.0,0.06,0.02,0.01,7.9,3.0,32.5,2.0,0.31,3.9,25.1,0.15,0.27,0.35,0.03,2.1,0.0,1.0,2018-11-06,4 days,0.04069257197661825,0.05437106106230638,0.0562666005162719,0.02124719762397162,0.014199995903814731,0.006061949076721064,0.006555326960519939,0.00459713282598509,0.004799869783684655,0.0020513195777587443,0.003213438497746854,73
5177,Victoria Harbour,VM7,2018-11-02,1,Surface Water,1.0,0.06,6.2,86,5.9,78,130.0,0.06,0.02,0.01,7.9,4.1,32.6,2.0,0.32,5.8,25.2,0.14,0.24,0.32,0.03,2.7,0.0,1.5,2018-11-06,4 days,0.04361435707138849,0.05842060509581367,0.06256848767031746,0.027921655075496685,0.017508039977213848,0.007206922211908668,0.007192316910056653,0.006016576393408715,0.00411589491741654,0.0019352642020235278,0.004557831663382208,73
4825,Victoria Harbour,VM15,2018-11-02,1,Surface Water,0.8,0.06,6.2,80,5.5,28,73.0,0.06,0.02,0.01,7.9,3.6,32.6,2.0,0.29,4.6,25.1,0.14,0.24,0.32,0.03,2.7,0.0,1.1,2018-11-06,4 days,0.042780787661214424,0.05581126326885282,0.05776383500750709,0.02206843072150968,0.014398524486460985,0.00489898818671823,0.005402832750614849,0.003074375902383545,0.00395899819506695,0.0003763967931094701,0.002204850813002522,73
4616,Victoria Harbour,VM1,2018-11-02,1,Surface Water,0.9,0.04,3.9,76,5.2,140,730.0,0.02,0.01,0.01,7.9,2.8,32.7,2.0,0.15,4.0,24.9,0.07,0.18,0.21,0.02,2.9,0.0,0.8,2018-11-06,4 days,0.04032342057584692,0.051118380742033696,0.051007416098596506,0.016170225459818586,0.008478722311857263,0.0018778460701278036,0.003043314803867889,0.0003478939396725778,0.0011541445296944044,-0.0015317159607699002,0.0010205806156922312,73
4687,Victoria Harbour,VM12,2018-11-02,1,Surface Water,0.6,0.09,3.0,71,4.9,30,130.0,0.07,0.03,0.01,7.9,1.7,32.4,3.0,0.72,1.7,25.3,0.19,0.24,0.33,0.03,2.1,0.0,0.5,2018-11-06,4 days,0.04048089312939513,0.0510714689003955,0.05167617561734353,0.017980448926232656,0.01198375506332972,0.005285161807950968,0.006360687042780114,0.00300448138360798,0.003263409582111211,0.00015244175928150213,0.0018419799614387239,73
4894,Victoria Harbour,VM2,2018-11-02,1,Surface Water,0.9,0.05,5.1,68,4.7,160,300.0,0.04,0.01,0.01,7.9,2.0,32.6,2.0,0.19,3.4,24.9,0.09,0.17,0.22,0.02,2.2,0.0,0.9,2018-11-06,4 days,0.040752392448245404,0.053559819245564425,0.05264757572943984,0.017763793490887046,0.011483090266928515,0.005497188537138494,0.005271590060154409,0.003255861906025811,0.003453169112937382,0.0013727096030687037,0.003192844969198116,73
5036,Victoria Harbour,VM5,2018-11-02,1,Surface Water,0.8,0.06,4.3,84,5.8,80,110.0,0.07,0.02,0.01,7.9,3.3,32.5,2.0,0.33,3.4,25.1,0.15,0.26,0.34,0.03,2.6,0.0,0.9,2018-11-06,4 days,0.040453765279159,0.053086801748950654,0.055027640442877404,0.020186638645066778,0.01245371476083381,0.0051107288912128745,0.0047013852515829894,0.0029647060403995684,0.0029519146125335538,0.0013007355844631844,0.002638294745726847,73
4965,Victoria Harbour,VM4,2018-11-02,1,Surface Water,0.8,0.06,4.1,84,5.7,170,300.0,0.05,0.01,0.01,7.9,3.5,32.6,2.0,0.24,4.4,25.0,0.12,0.24,0.3,0.03,2.5,0.0,1.2,2018-11-06,4 days,0.03911009862154267,0.05156088750329418,0.05056263322266536,0.016117398402421365,0.010237718789138303,0.005614823381581236,0.005612226207091698,0.0038378246657223896,0.0040557660538804215,0.0012777456440102263,0.002385269731979071,73
3962,Southern,SM9,2018-11-01,1,Surface Water,0.7,0.1,5.1,85,5.8,4100,6900.0,0.07,0.03,0.01,7.9,1.7,32.4,2.5,0.78,10.0,25.0,0.2,0.29,0.39,0.03,3.7,0.0,1.6,2018-11-06,5 days,0.035027443825013764,0.045222659918823585,0.05106807669945373,0.016494482750623055,0.010996275506486915,0.003601444231607755,0.0040556911014177875,0.0025956571765485734,0.0021622728558464955,-0.00014609255583008306,0.0017726218036360703,73
5702,Western Buffer,WM3,2018-11-01,1,Surface Water,0.8,0.12,3.3,85,5.8,700,1100.0,0.04,0.02,0.01,7.9,1.6,32.6,3.0,0.67,4.7,25.3,0.18,0.25,0.31,0.03,1.6,0.0,0.6,2018-11-06,5 days,0.04263810427180011,0.055628531971165934,0.05916682743795328,0.023761106757157924,0.01561803792496091,0.006441800069972987,0.006688380123665517,0.0041338124649437594,0.0035398191489120676,0.0005982876650056828,0.001337182858325396,73
5562,Western Buffer,WM1,2018-11-01,1,Surface Water,0.8,0.02,3.6,83,5.7,1,1.0,0.0,0.01,0.01,7.9,1.6,33.0,2.5,0.38,4.6,25.2,0.02,0.14,0.15,0.02,4.7,0.0,0.8,2018-11-06,5 days,0.03857678304912609,0.047523658851286274,0.043859494900282216,0.009726760836920706,0.005645899282517995,0.0014389496281044275,0.0020239382472774996,0.0001558800507275332,9.588736752124014e-05,-0.0019591712198717376,0.0009142866029722931,73
5770,Western Buffer,WM4,2018-11-01,1,Surface Water,1.0,0.08,2.6,81,5.6,130,190.0,0.07,0.03,0.01,7.9,0.6,32.3,3.0,0.84,3.7,25.3,0.18,0.21,0.31,0.02,1.2,0.0,0.6,2018-11-06,5 days,0.038076208310753666,0.050147126500978564,0.05581534100076393,0.02082944358199037,0.013545465977594909,0.004899902948751093,0.004987417550785488,0.0019350586699322647,0.0025743964131352366,-0.0004380506020200441,0.0014363452579399221,73
4756,Victoria Harbour,VM14,2018-11-01,1,Surface Water,0.5,0.11,2.4,74,5.1,130,350.0,0.11,0.04,0.02,7.8,1.5,31.9,2.0,1.1,3.6,25.3,0.26,0.2,0.35,0.03,1.6,0.0,0.6,2018-11-06,5 days,0.02593723288771823,0.03596072189885835,0.038120637718275466,0.006406292070162208,0.004143275203858048,0.0013673482203422256,0.0018063636360208049,-0.000754967780068935,0.0066507292299387896,0.008126927580384746,0.0028146210586134967,73
5630,Western Buffer,WM2,2018-11-01,1,Surface Water,1.2,0.13,3.8,79,5.4,3200,4200.0,0.05,0.03,0.02,7.9,2.0,32.7,2.5,0.67,3.5,24.8,0.2,0.23,0.3,0.03,1.5,0.0,0.5,2018-11-06,5 days,0.0394907584780922,0.05025660314365825,0.051176788927982886,0.01522140703766224,0.008715509418031044,0.003194839141511507,0.0033865110345938218,0.0016901822260653927,0.0018026990191312956,0.00026846897789857343,0.001704279991717544,73
3618,Southern,SM3,2018-11-01,1,Surface Water,0.6,0.02,3.4,86,5.9,2,4.0,0.0,0.0,0.01,7.9,2.5,32.4,2.5,0.21,8.7,25.5,0.02,0.15,0.15,0.02,2.6,0.0,0.8,2018-11-06,5 days,0.04243605354560777,0.05496355716115536,0.05085212373027945,0.01323767414699828,0.00785459994376169,0.0029086812231654824,0.003523590399942395,0.002196002064740337,0.001707261892131524,0.0003356599817107476,0.0012679353805540813,73
3754,Southern,SM5,2018-11-14,1,Surface Water,0.3,0.01,0.9,67,4.6,1,3.0,0.01,0.02,0.01,7.9,1.3,33.1,2.0,0.32,14.0,24.6,0.04,0.27,0.3,0.02,4.5,0.0,2.2,2018-11-06,8 days,0.04848787259254527,0.06062138672966018,0.05742036712077173,0.014568097823685486,0.008234219853407807,0.002597958265749029,0.00287779096164281,0.001662813774230672,0.0015073656443208116,-0.0002810272116951666,0.0012433163639823106,73
3482,Southern,SM2,2018-11-14,1,Surface Water,0.2,0.02,0.5,73,5.1,1,1.0,0.02,0.03,0.01,7.9,1.2,33.0,3.0,0.37,10.0,24.7,0.07,0.26,0.31,0.02,2.0,0.0,1.8,2018-11-06,8 days,0.050501242102056094,0.05846051712761636,0.05454407323915264,0.016692641955712254,0.012072519755376446,0.007327541618766942,0.008262453759454105,0.005800216382503482,0.006025214627007864,0.004219975397887442,0.0056266839084703766,73
3894,Southern,SM7,2018-11-14,1,Surface Water,0.4,0.04,0.9,73,5.0,1,2.0,0.05,0.02,0.01,7.9,1.2,32.7,3.0,0.42,12.0,25.0,0.11,0.22,0.28,0.04,4.0,0.0,2.8,2018-11-06,8 days,0.032399817723577126,0.038500418174605366,0.048023716309720306,0.01751106858403308,0.013573619062910866,0.004767338869896537,0.005010511767538335,0.0026488124638438626,0.002452487228301908,0.0005066897338030226,0.0022143349226534277,73
3822,Southern,SM6,2018-11-14,1,Surface Water,0.3,0.01,1.3,96,6.6,1,1.0,0.01,0.02,0.01,7.9,1.1,33.1,4.0,0.28,12.0,24.7,0.03,0.15,0.18,0.03,2.6,0.0,1.8,2018-11-06,8 days,0.04584141278199474,0.05858900728655238,0.059377914166303634,0.01731070507995812,0.010137262399243712,0.0033392239149585686,0.0037311066199933415,0.002073019830219281,0.001312226720921035,0.0002614072128027453,0.0012802463723987135,73
2938,Southern,SM1,2018-11-14,1,Surface Water,0.2,0.01,0.2,69,4.8,1,2.0,0.0,0.02,0.01,7.9,1.1,33.1,3.0,0.45,7.6,24.4,0.03,0.29,0.31,0.02,2.0,0.0,1.4,2018-11-06,8 days,0.048402346590713345,0.0600454999682518,0.055524435917177206,0.015638050470403276,0.010290725082843545,0.005539095234505275,0.006567020625376264,0.0040931193491677105,0.004724167672690045,0.00221988955621488,0.003322682937379623,73
3686,Southern,SM4,2018-11-14,1,Surface Water,0.1,0.04,0.9,72,5.0,1,1.0,0.03,0.02,0.01,7.9,0.8,32.8,2.0,0.34,9.5,24.9,0.09,0.32,0.37,0.02,2.7,0.0,1.6,2018-11-06,8 days,0.03926988188130073,0.04784684041539832,0.04952670752528881,0.013708091408700064,0.007731725967028757,0.004115117445767837,0.0050967837989557615,0.0028231535124217605,0.003211772351892791,0.0008079494433133266,0.001931228270252352,73
3346,Southern,SM18,2018-11-14,1,Surface Water,0.4,0.01,0.7,89,6.1,1,1.0,0.01,0.03,0.01,7.9,1.2,33.2,3.0,0.4,8.9,24.6,0.05,0.24,0.28,0.03,3.9,0.0,2.0,2018-11-06,8 days,0.05522109423459709,0.06894230837338072,0.06902138777811342,0.033341854005426816,0.029064246919763656,0.026762899621109334,0.029394100315266545,0.006725977639582422,0.031046662479447793,0.030474253180117723,0.028530059092485315,73
2625,Port Shelter,PM7,2018-11-15,1,Surface Water,0.4,0.02,0.2,86,6.0,1,1.0,0.0,0.0,0.01,7.9,1.5,32.9,3.0,0.36,7.9,24.4,0.02,0.21,0.22,0.02,1.2,0.0,1.6,2018-11-06,9 days,0.024733042800560663,0.02930644012034613,0.020443784760491683,0.0033831414581767085,0.00173617727734767,0.001418982620371021,0.002119759772262027,0.0004934108760716814,0.0005936769004480128,-0.00017161091783692955,0.0023301531957917163,73
2487,Port Shelter,PM4,2018-11-15,1,Surface Water,0.8,0.02,0.8,84,5.8,1,1.0,0.0,0.0,0.01,7.8,2.2,32.9,3.0,0.74,10.0,24.3,0.03,0.17,0.17,0.02,1.7,0.0,2.6,2018-11-06,9 days,0.029543448849403044,0.04016407135082074,0.040217194844513256,0.008433217668904501,0.005083903402321231,0.004707664320039747,0.007197638569973479,0.004668203816085006,0.0036090619723298614,-0.00015733612456380846,0.0009997692513949376,73
2555,Port Shelter,PM6,2018-11-15,1,Surface Water,0.5,0.02,0.8,83,5.8,1,2.0,0.0,0.0,0.01,7.8,2.0,32.8,3.0,0.53,8.9,24.5,0.02,0.16,0.16,0.02,1.1,0.0,2.1,2018-11-06,9 days,0.019734752339365492,0.022767440543988895,0.023590589479474358,0.00501024364180038,0.0030458101732051303,0.0018093141888254345,0.0043523785912880026,0.0014287030279333723,0.0028075547477572223,-0.000703725645111309,-0.00046396090146184725,73
2697,Port Shelter,PM8,2018-11-15,1,Surface Water,0.1,0.01,0.2,83,5.7,1,1.0,0.0,0.01,0.01,7.9,1.4,33.0,3.0,0.4,11.0,24.3,0.02,0.27,0.28,0.02,2.3,0.0,2.3,2018-11-06,9 days,0.03193931634369731,0.03663266804056052,0.028954395010342245,0.00593098541562314,0.004231175274119683,0.0026432737295286495,0.0029936333105515978,0.0013282163027421444,0.002184040949064244,-0.00010298302567174399,0.001894654821571603,73
2765,Port Shelter,PM9,2018-11-15,1,Surface Water,0.1,0.01,0.5,71,4.9,1,1.0,0.0,0.01,0.01,7.9,1.1,33.1,2.0,0.47,9.2,24.4,0.03,0.33,0.35,0.02,2.4,0.0,1.8,2018-11-06,9 days,0.029662113125496343,0.036584454276893594,0.03126211552712559,0.006198859550267424,0.0037586273025566573,0.0027100941366788563,0.0034160255913294004,0.0005306987163420382,0.0026588830855302633,0.0003342757170863001,0.002519549584076939,73
2213,Port Shelter,PM1,2018-11-15,1,Surface Water,0.6,0.02,0.7,86,5.9,1,2.0,0.0,0.0,0.01,7.8,2.2,33.0,3.0,0.58,12.0,24.4,0.02,0.26,0.26,0.02,2.9,0.0,2.4,2018-11-06,9 days,0.028814770501063312,0.04510157733180552,0.043025912374270794,0.014658997988311677,0.008823646196004212,0.012825231661792771,0.01063475676273115,0.011380739558400747,0.010305457418549128,0.002854914790286693,0.0015639995952826126,73
2419,Port Shelter,PM3,2018-11-15,1,Surface Water,0.7,0.02,0.7,86,5.9,1,1.0,0.0,0.0,0.01,7.9,1.5,32.8,3.0,0.4,7.2,24.5,0.03,0.21,0.22,0.04,0.8,0.0,1.3,2018-11-06,9 days,0.018823497376872812,0.021092431327880003,0.01371879487963364,0.0012219812647651044,0.00044281248803511536,0.0014321229945400576,0.0021500469485431573,0.00024921751382098027,0.0003599318391231469,-0.0018255237948892917,0.0003211219202785899,73
2351,Port Shelter,PM2,2018-11-15,1,Surface Water,0.7,0.02,0.9,85,5.9,8,40.0,0.0,0.0,0.01,7.8,2.4,32.9,3.0,0.45,8.2,24.4,0.03,0.19,0.19,0.02,1.1,0.0,1.9,2018-11-06,9 days,0.025444028431886624,0.03196052296946148,0.031196015591639384,0.00825500774102717,0.004802211120429934,0.004542646271680636,0.00541059873698663,0.0035991724038794783,0.004088892920267774,7.281440379444342e-06,0.00309704965709138,73
2281,Port Shelter,PM11,2018-11-15,1,Surface Water,0.1,0.01,0.4,80,5.5,1,1.0,0.0,0.02,0.01,7.9,1.1,33.0,3.0,0.45,9.2,24.3,0.03,0.15,0.17,0.02,2.2,0.0,1.6,2018-11-06,9 days,0.03306894752530469,0.04151155695450813,0.03525062857710228,0.01012996033893821,0.007030637294436951,0.005084839335057422,0.005500723635175648,0.0033364929288141015,0.004044820967942718,0.002770548949391935,0.004266925233275013,73
1629,Mirs Bay,MM7,2018-11-16,1,Surface Water,0.2,0.02,3.6,49,3.4,1,1.0,0.0,0.0,0.01,7.9,2.2,32.5,3.0,0.34,6.9,24.8,0.02,0.15,0.16,0.02,1.2,0.0,1.4,2018-11-06,10 days,0.01648374504747956,0.018031468305403454,0.01739349754309189,0.0021395589823729067,7.541943838891945e-05,-0.0004913224663136298,0.00034138746914518284,-0.0019231761993411568,-0.001442494747038394,-0.002556984768385823,-0.0003608543358894481,73
1425,Mirs Bay,MM4,2018-11-16,1,Surface Water,0.4,0.01,0.6,77,5.3,1,1.0,0.0,0.01,0.01,7.9,0.9,32.8,3.0,0.37,7.9,24.6,0.02,0.15,0.16,0.02,1.9,0.0,1.3,2018-11-06,10 days,0.029373188202318504,0.03647503027224709,0.029551978295752762,0.004353283143248872,0.0011552680043582075,8.864373159409151e-05,0.0006316419963886325,-0.00048144065696851835,-0.00026317989081890757,-0.0015085235929427666,0.0003275097239407837,73
1355,Mirs Bay,MM3,2018-11-16,1,Surface Water,0.6,0.02,1.7,67,4.6,1,1.0,0.0,0.01,0.01,7.9,1.5,32.7,3.0,0.33,7.6,24.7,0.03,0.31,0.32,0.02,1.7,0.0,1.5,2018-11-06,10 days,0.024317698587542354,0.030502183683343814,0.030213199902121037,0.00626615213739783,0.0024917610557153524,0.0005942176821264422,0.0015330659969030017,-0.0002376084591830013,-0.00018572027599259025,-0.0017811922623627104,0.0006526363859631263,73
1561,Mirs Bay,MM6,2018-11-16,1,Surface Water,0.5,0.02,1.5,52,3.6,1,1.0,0.0,0.0,0.01,7.9,1.3,32.6,3.0,0.35,7.0,24.5,0.02,0.15,0.16,0.02,0.8,0.0,1.5,2018-11-06,10 days,0.020374539874077884,0.027566786115277568,0.02597173325130085,0.005064871410801912,0.003116077770145835,0.003473276099344408,0.004366223038484744,0.00222472748100668,0.00355364527477835,-0.001164333505094053,0.0012922937359932016,73
1493,Mirs Bay,MM5,2018-11-16,1,Surface Water,0.1,0.02,0.8,79,5.4,1,1.0,0.0,0.01,0.01,7.9,1.0,32.8,4.0,0.34,6.5,24.6,0.02,0.11,0.12,0.02,0.7,0.0,1.3,2018-11-06,10 days,0.02316314158751659,0.027582096959113667,0.022813166469640343,0.0037747194441518817,0.002605835708046952,0.0011183291780387178,0.0020203540422479515,-0.0006894583983892441,0.0005655561629373291,-3.9322444127926703e-05,0.0022275473840044782,73
1287,Mirs Bay,MM2,2018-11-16,1,Surface Water,0.9,0.02,4.1,55,3.8,3,3.0,0.0,0.0,0.01,7.9,1.2,32.5,3.0,0.34,7.9,24.9,0.02,0.25,0.25,0.02,1.1,0.0,1.4,2018-11-06,10 days,0.017559979184769568,0.020109873338796155,0.023199591241875716,0.0036628894874255057,0.0018884207887445408,-0.00031048911692134614,0.0007905764941261011,-0.001065414459127966,-0.0010136866593951279,-0.0024564665444802196,4.786676769936358e-05,73
1152,Mirs Bay,MM17,2018-11-16,1,Surface Water,0.2,0.02,1.2,59,4.1,1,1.0,0.0,0.0,0.01,7.9,0.2,32.7,4.0,0.35,5.7,24.5,0.03,0.16,0.17,0.02,0.5,0.0,1.0,2018-11-06,10 days,0.02043583369882353,0.02446007798478019,0.01997227396621311,0.0029503761947037256,0.0006799648026602076,0.00034262655748460574,0.0006713667264818473,-0.0007317674355145421,-0.0008004957589994265,-0.001472982812599099,0.0005142170236390327,73
810,Mirs Bay,MM1,2018-11-16,1,Surface Water,1.5,0.02,7.9,72,4.9,1,4.0,0.0,0.0,0.01,7.9,2.7,32.2,2.0,0.44,10.0,24.9,0.02,0.27,0.27,0.02,1.8,0.0,2.1,2018-11-06,10 days,0.016433753021643526,0.021394238234955638,0.026950831646691514,0.0056459924381689315,0.0032958946032678716,0.0019271493784645333,0.0023007736102925807,0.0004388063301469541,0.0011340513478624733,-0.0026512063145725513,-0.00035047947720375904,73
878,Mirs Bay,MM13,2018-11-19,1,Surface Water,0.1,0.01,1.0,89,6.3,1,1.0,0.02,0.02,0.01,7.9,0.4,33.2,3.0,0.77,4.8,23.7,0.05,1.2,1.24,0.02,1.7,0.0,1.0,2018-11-06,13 days,0.05512253647456398,0.06752956368008316,0.06388517946343003,0.019909612269468524,0.012212329606367513,0.0064007393477477905,0.007372220798286577,0.0029326812380927815,0.005472777107785679,0.004032346748640712,0.0051743500274822295,73
1084,Mirs Bay,MM16,2018-11-19,1,Surface Water,0.2,0.01,0.5,78,5.4,1,1.0,0.01,0.02,0.01,7.8,1.3,33.0,3.0,0.54,7.4,24.2,0.03,0.83,0.86,0.02,2.6,0.0,1.2,2018-11-06,13 days,0.03954703726908456,0.052256641920745396,0.0511451419165678,0.013316541070063304,0.008785341925819349,0.004180566667891439,0.005359975695725319,0.0009619542493494646,0.003940841772397343,0.002151495658223435,0.004983222093319121,73
1220,Mirs Bay,MM19,2018-11-19,1,Surface Water,0.2,0.01,0.8,89,6.2,1,1.0,0.01,0.03,0.01,7.9,0.5,33.1,3.0,0.67,7.8,24.4,0.04,0.68,0.72,0.02,1.8,0.0,1.3,2018-11-06,13 days,0.05067917825830831,0.062433299029039886,0.05904873996330705,0.019602719940650635,0.013182818423158682,0.00815938986463307,0.009136093126273205,0.004214433391760063,0.007467582873977603,0.0046813534351205985,0.006150436706754466,73
1012,Mirs Bay,MM15,2018-11-19,1,Surface Water,0.1,0.01,0.7,86,6.0,1,1.0,0.01,0.02,0.01,7.8,1.5,33.0,3.0,0.64,8.6,23.9,0.04,0.6,0.63,0.02,1.5,0.0,1.5,2018-11-06,13 days,0.04821571274900699,0.06198439346740933,0.06114500019368478,0.017779723557034628,0.011045380584307748,0.0056130173720669784,0.006275477282826966,0.0018605994708389122,0.004174495231789263,0.00260091723388434,0.00409077093008413,73
1699,Mirs Bay,MM8,2018-11-19,1,Surface Water,0.3,0.01,0.5,84,5.8,1,1.0,0.01,0.03,0.01,7.9,1.2,33.1,3.0,0.67,7.6,24.3,0.04,0.69,0.73,0.02,1.6,0.0,1.3,2018-11-06,13 days,0.05586830096538621,0.06760649439491297,0.060900792571316496,0.01847326426119163,0.013535649169873832,0.007945176594483409,0.00762175892289487,0.004647807515733763,0.007297301728334982,0.004389548837977382,0.005373719090570726,73
